,Date,Open,High,Low,Close,Adj Close,Volume
1906,"Jun 9, 2019","7,949.67","7,975.97","7,583.22","7,688.08","7,688.08","16,610,726,547"
1907,"Jun 8, 2019","8,036.77","8,076.89","7,837.61","7,954.13","7,954.13","16,522,722,810"
1908,"Jun 7, 2019","7,826.90","8,126.15","7,788.37","8,043.95","8,043.95","19,141,423,231"
1909,"Jun 6, 2019","7,819.63","7,937.34","7,571.47","7,822.02","7,822.02","19,474,611,077"
1910,"Jun 5, 2019","7,704.34","7,901.85","7,668.67","7,824.23","7,824.23","21,760,923,463"
1911,"Jun 4, 2019","8,210.99","8,210.99","7,564.49","7,707.77","7,707.77","24,609,731,549"
1912,"Jun 3, 2019","8,741.75","8,743.50","8,204.19","8,209.00","8,209.00","22,004,511,436"
1913,"Jun 2, 2019","8,565.47","8,809.30","8,561.24","8,742.96","8,742.96","20,266,216,022"
1914,"Jun 1, 2019","8,573.84","8,625.60","8,481.58","8,564.02","8,564.02","22,488,303,544"
1915,"May 31, 2019","8,320.29","8,586.66","8,172.55","8,574.50","8,574.50","25,365,190,957"
1916,"May 30, 2019","8,661.76","9,008.31","8,221.27","8,319.47","8,319.47","29,246,528,551"
1917,"May 29, 2019","8,718.59","8,755.85","8,482.73","8,659.49","8,659.49","23,473,479,966"
1918,"May 28, 2019","8,802.76","8,807.02","8,634.72","8,719.96","8,719.96","24,226,919,267"
1919,"May 27, 2019","8,674.07","8,907.17","8,668.71","8,805.78","8,805.78","27,949,839,564"
1920,"May 26, 2019","8,055.21","8,687.52","7,924.67","8,673.22","8,673.22","26,677,970,091"
1921,"May 25, 2019","7,991.89","8,117.93","7,965.98","8,052.54","8,052.54","22,256,813,107"
1922,"May 24, 2019","7,881.70","8,140.72","7,824.45","7,987.37","7,987.37","25,919,126,991"
1923,"May 23, 2019","7,677.27","7,943.79","7,533.20","7,881.85","7,881.85","24,457,107,820"
1924,"May 22, 2019","7,956.29","7,997.61","7,615.99","7,680.07","7,680.07","24,719,473,175"
1925,"May 21, 2019","7,977.97","8,062.17","7,843.34","7,963.33","7,963.33","25,127,245,056"
1926,"May 20, 2019","8,196.92","8,200.97","7,678.78","7,978.31","7,978.31","23,843,404,340"
1927,"May 19, 2019","7,267.96","8,261.94","7,267.96","8,197.69","8,197.69","25,902,422,040"
1928,"May 18, 2019","7,341.66","7,447.27","7,251.50","7,271.21","7,271.21","21,354,286,562"
1929,"May 17, 2019","7,886.93","7,929.15","7,038.12","7,343.90","7,343.90","30,066,644,905"
1930,"May 16, 2019","8,194.50","8,320.82","7,729.61","7,884.91","7,884.91","33,167,197,581"
1931,"May 15, 2019","7,989.37","8,216.42","7,899.11","8,205.17","8,205.17","28,344,112,920"
1932,"May 14, 2019","7,807.88","8,268.71","7,696.39","7,994.42","7,994.42","32,031,452,227"
1933,"May 13, 2019","6,971.18","8,047.41","6,898.28","7,814.92","7,814.92","28,677,672,181"
1934,"May 12, 2019","7,203.51","7,503.87","6,815.77","6,972.37","6,972.37","27,773,333,680"
1935,"May 11, 2019","6,379.67","7,333.00","6,375.70","7,204.77","7,204.77","28,867,562,329"
1936,"May 10, 2019","6,175.82","6,434.62","6,161.52","6,378.85","6,378.85","19,419,875,368"
1937,"May 9, 2019","5,982.32","6,183.04","5,982.32","6,174.53","6,174.53","16,784,645,411"
1938,"May 8, 2019","5,849.48","5,989.98","5,794.72","5,982.46","5,982.46","15,320,605,300"
1939,"May 7, 2019","5,745.60","5,988.18","5,741.40","5,829.50","5,829.50","18,026,409,033"
1940,"May 6, 2019","5,791.69","5,802.96","5,653.69","5,746.81","5,746.81","15,737,171,804"
1941,"May 5, 2019","5,831.07","5,833.86","5,708.04","5,795.71","5,795.71","14,808,830,723"
1942,"May 4, 2019","5,769.20","5,886.89","5,645.47","5,831.17","5,831.17","17,567,780,766"
1943,"May 3, 2019","5,505.55","5,865.88","5,490.20","5,768.29","5,768.29","18,720,780,006"
1944,"May 2, 2019","5,402.42","5,522.26","5,394.22","5,505.28","5,505.28","14,644,460,907"
1945,"May 1, 2019","5,350.91","5,418.00","5,347.65","5,402.70","5,402.70","13,679,528,236"
1946,"Apr 30, 2019","5,247.73","5,363.26","5,224.19","5,350.73","5,350.73","13,878,964,574"
1947,"Apr 29, 2019","5,284.86","5,311.27","5,216.49","5,247.35","5,247.35","13,735,490,672"
1948,"Apr 28, 2019","5,271.75","5,326.23","5,255.68","5,285.14","5,285.14","12,819,992,056"
1949,"Apr 27, 2019","5,279.47","5,310.75","5,233.64","5,268.29","5,268.29","13,111,274,675"
1950,"Apr 26, 2019","5,210.30","5,383.63","5,177.37","5,279.35","5,279.35","16,812,108,040"
1951,"Apr 25, 2019","5,466.52","5,542.24","5,181.34","5,210.52","5,210.52","15,330,283,408"
1952,"Apr 24, 2019","5,571.51","5,642.04","5,418.26","5,464.87","5,464.87","17,048,033,399"
1953,"Apr 23, 2019","5,399.37","5,633.80","5,389.41","5,572.36","5,572.36","15,867,308,108"
1954,"Apr 22, 2019","5,312.49","5,422.69","5,280.28","5,399.37","5,399.37","14,601,631,648"
1955,"Apr 21, 2019","5,335.88","5,359.92","5,257.34","5,314.53","5,314.53","13,731,844,223"
1956,"Apr 20, 2019","5,304.16","5,358.49","5,295.88","5,337.89","5,337.89","13,169,647,522"
1957,"Apr 19, 2019","5,298.15","5,336.68","5,233.33","5,303.81","5,303.81","13,780,238,655"
1958,"Apr 18, 2019","5,251.48","5,319.99","5,250.51","5,298.39","5,298.39","13,256,489,918"
1959,"Apr 17, 2019","5,236.14","5,274.28","5,219.21","5,251.94","5,251.94","12,438,480,677"
1960,"Apr 16, 2019","5,066.58","5,238.95","5,055.19","5,235.56","5,235.56","11,618,660,197"
1961,"Apr 15, 2019","5,167.32","5,196.61","5,024.07","5,067.11","5,067.11","12,290,155,061"
1962,"Apr 14, 2019","5,095.76","5,184.02","5,053.57","5,167.72","5,167.72","10,391,952,498"
1963,"Apr 13, 2019","5,088.85","5,127.12","5,061.59","5,096.59","5,096.59","10,823,289,598"
1964,"Apr 12, 2019","5,061.20","5,103.27","4,955.85","5,089.54","5,089.54","13,675,206,312"
1965,"Apr 11, 2019","5,325.08","5,354.23","5,017.30","5,064.49","5,064.49","16,555,616,019"
1966,"Apr 10, 2019","5,204.11","5,421.65","5,193.38","5,324.55","5,324.55","15,504,590,933"
1967,"Apr 9, 2019","5,289.92","5,289.92","5,167.42","5,204.96","5,204.96","14,722,104,361"
1968,"Apr 8, 2019","5,199.84","5,318.84","5,148.21","5,289.77","5,289.77","17,154,113,634"
1969,"Apr 7, 2019","5,062.79","5,235.19","5,050.41","5,198.90","5,198.90","16,655,416,140"
1970,"Apr 6, 2019","5,036.79","5,205.82","4,992.22","5,059.82","5,059.82","16,929,795,194"
1971,"Apr 5, 2019","4,922.81","5,053.51","4,919.49","5,036.68","5,036.68","16,837,325,387"
1972,"Apr 4, 2019","4,971.31","5,063.16","4,836.79","4,922.80","4,922.80","18,251,810,240"
1973,"Apr 3, 2019","4,879.96","5,307.00","4,876.62","4,973.02","4,973.02","22,899,891,582"
1974,"Apr 2, 2019","4,156.92","4,905.95","4,155.32","4,879.88","4,879.88","21,315,047,816"
1975,"Apr 1, 2019","4,105.36","4,164.95","4,096.90","4,158.18","4,158.18","10,157,794,171"
1976,"Mar 31, 2019","4,105.46","4,113.02","4,094.10","4,105.40","4,105.40","9,045,122,443"
1977,"Mar 30, 2019","4,092.14","4,296.81","4,053.91","4,106.66","4,106.66","9,732,688,060"
1978,"Mar 29, 2019","4,068.30","4,113.50","4,034.10","4,098.37","4,098.37","10,918,665,557"
1979,"Mar 28, 2019","4,087.58","4,094.90","4,040.27","4,069.11","4,069.11","9,353,915,899"
1980,"Mar 27, 2019","3,984.24","4,087.07","3,977.81","4,087.07","4,087.07","10,897,131,934"
1981,"Mar 26, 2019","3,969.23","3,985.08","3,944.75","3,985.08","3,985.08","10,707,678,815"
1982,"Mar 25, 2019","4,024.11","4,038.84","3,934.03","3,963.07","3,963.07","10,359,818,883"
1983,"Mar 24, 2019","4,035.16","4,040.70","4,006.19","4,022.17","4,022.17","9,144,851,065"
1984,"Mar 23, 2019","4,022.71","4,049.88","4,015.96","4,035.83","4,035.83","9,578,850,549"
1985,"Mar 22, 2019","4,028.51","4,053.91","4,021.54","4,023.97","4,023.97","9,252,935,969"
1986,"Mar 21, 2019","4,083.95","4,097.36","4,005.15","4,029.33","4,029.33","10,831,212,662"
1987,"Mar 20, 2019","4,070.79","4,089.46","4,031.11","4,087.48","4,087.48","10,175,916,388"
1988,"Mar 19, 2019","4,032.69","4,082.22","4,023.81","4,071.19","4,071.19","9,344,919,956"
1989,"Mar 18, 2019","4,029.97","4,071.56","4,009.12","4,032.51","4,032.51","9,646,954,186"
1990,"Mar 17, 2019","4,047.72","4,054.12","4,006.41","4,025.23","4,025.23","8,221,625,400"
1991,"Mar 16, 2019","3,963.90","4,077.04","3,961.66","4,048.73","4,048.73","9,856,166,973"
1992,"Mar 15, 2019","3,926.66","3,968.54","3,914.02","3,960.91","3,960.91","9,394,210,605"
1993,"Mar 14, 2019","3,905.58","3,946.50","3,901.30","3,924.37","3,924.37","10,480,789,570"
1994,"Mar 13, 2019","3,913.05","3,926.60","3,891.90","3,906.72","3,906.72","9,469,184,841"
1995,"Mar 12, 2019","3,903.76","3,926.89","3,863.56","3,909.16","3,909.16","9,809,887,079"
1996,"Mar 11, 2019","3,953.74","3,966.38","3,889.24","3,905.23","3,905.23","10,125,901,903"
1997,"Mar 10, 2019","3,966.17","3,966.17","3,924.38","3,951.60","3,951.60","9,713,267,607"
1998,"Mar 9, 2019","3,894.55","3,987.24","3,892.39","3,963.31","3,963.31","10,796,103,518"
1999,"Mar 8, 2019","3,913.23","3,950.43","3,875.23","3,901.13","3,901.13","10,638,638,944"
2000,"Mar 7, 2019","3,903.38","3,939.37","3,894.11","3,911.48","3,911.48","9,584,165,519"
2001,"Mar 6, 2019","3,897.08","3,919.51","3,871.46","3,903.94","3,903.94","9,175,291,529"
2002,"Mar 5, 2019","3,759.83","3,903.92","3,745.18","3,896.38","3,896.38","10,174,126,415"
2003,"Mar 4, 2019","3,845.09","3,867.38","3,733.75","3,761.56","3,761.56","9,029,175,788"
2004,"Mar 3, 2019","3,862.27","3,875.48","3,836.91","3,847.18","3,847.18","7,253,558,152"
2005,"Mar 2, 2019","3,855.32","3,874.61","3,832.13","3,864.42","3,864.42","7,578,786,076"
2006,"Mar 1, 2019","3,853.76","3,907.80","3,851.69","3,859.58","3,859.58","7,661,247,975"
2007,"Feb 28, 2019","3,848.26","3,906.06","3,845.82","3,854.79","3,854.79","8,399,767,798"
2008,"Feb 27, 2019","3,857.48","3,888.80","3,787.06","3,851.05","3,851.05","8,301,309,684"
2009,"Feb 26, 2019","3,878.70","3,891.58","3,837.99","3,854.36","3,854.36","7,931,218,996"
2010,"Feb 25, 2019","3,807.00","3,913.71","3,807.00","3,882.70","3,882.70","9,318,796,067"
2011,"Feb 24, 2019","4,145.46","4,210.64","3,793.71","3,810.43","3,810.43","10,794,227,451"
2012,"Feb 23, 2019","3,998.92","4,166.29","3,968.73","4,142.53","4,142.53","8,922,258,316"
2013,"Feb 22, 2019","3,952.41","4,006.54","3,950.82","4,005.53","4,005.53","7,826,525,254"
2014,"Feb 21, 2019","4,000.26","4,010.01","3,940.11","3,954.12","3,954.12","7,775,128,102"
2015,"Feb 20, 2019","3,946.69","4,000.49","3,926.25","3,999.82","3,999.82","8,693,373,948"
2016,"Feb 19, 2019","3,911.66","4,010.88","3,908.15","3,947.09","3,947.09","9,933,626,655"
2017,"Feb 18, 2019","3,671.37","3,936.67","3,669.98","3,915.71","3,915.71","9,908,216,640"
2018,"Feb 17, 2019","3,633.36","3,680.54","3,619.18","3,673.84","3,673.84","7,039,512,503"
2019,"Feb 16, 2019","3,615.27","3,652.84","3,615.27","3,629.79","3,629.79","5,934,744,052"
2020,"Feb 15, 2019","3,617.37","3,647.80","3,608.21","3,620.81","3,620.81","6,091,952,231"
2021,"Feb 14, 2019","3,631.17","3,646.26","3,607.70","3,616.88","3,616.88","6,271,044,418"
2022,"Feb 13, 2019","3,653.60","3,669.75","3,617.25","3,632.07","3,632.07","6,438,903,823"
2023,"Feb 12, 2019","3,642.75","3,668.59","3,618.56","3,653.53","3,653.53","6,480,384,532"
2024,"Feb 11, 2019","3,695.61","3,695.61","3,642.29","3,648.43","3,648.43","6,277,056,434"
2025,"Feb 10, 2019","3,673.20","3,695.04","3,640.98","3,690.19","3,690.19","6,282,256,903"
2026,"Feb 9, 2019","3,671.59","3,679.94","3,646.56","3,671.20","3,671.20","6,158,833,645"
2027,"Feb 8, 2019","3,401.38","3,695.61","3,391.02","3,666.78","3,666.78","7,735,623,101"
2028,"Feb 7, 2019","3,414.93","3,427.95","3,394.22","3,399.47","3,399.47","5,004,962,683"
2029,"Feb 6, 2019","3,469.09","3,469.09","3,398.57","3,413.77","3,413.77","5,482,196,038"
2030,"Feb 5, 2019","3,454.95","3,478.15","3,451.94","3,466.36","3,466.36","5,227,549,545"
2031,"Feb 4, 2019","3,467.21","3,476.22","3,442.59","3,459.15","3,459.15","5,332,718,886"
2032,"Feb 3, 2019","3,516.14","3,521.39","3,447.92","3,464.01","3,464.01","5,043,937,584"
2033,"Feb 2, 2019","3,484.63","3,523.29","3,467.57","3,521.06","3,521.06","5,071,623,601"
2034,"Feb 1, 2019","3,460.55","3,501.95","3,431.59","3,487.95","3,487.95","5,422,926,707"
2035,"Jan 31, 2019","3,485.41","3,504.80","3,447.92","3,457.79","3,457.79","5,831,198,271"
2036,"Jan 30, 2019","3,443.90","3,495.17","3,429.39","3,486.18","3,486.18","5,955,112,627"
2037,"Jan 29, 2019","3,468.87","3,476.07","3,400.82","3,448.12","3,448.12","5,897,159,493"
2038,"Jan 28, 2019","3,584.28","3,586.75","3,439.23","3,470.45","3,470.45","6,908,930,483"
2039,"Jan 27, 2019","3,604.69","3,612.67","3,567.25","3,583.97","3,583.97","5,570,752,966"
2040,"Jan 26, 2019","3,599.72","3,654.93","3,593.35","3,602.46","3,602.46","5,098,183,235"
2041,"Jan 25, 2019","3,607.39","3,612.93","3,575.60","3,599.77","3,599.77","5,265,847,539"
2042,"Jan 24, 2019","3,584.50","3,616.09","3,569.09","3,600.87","3,600.87","5,262,869,046"
2043,"Jan 23, 2019","3,605.56","3,623.07","3,565.31","3,585.12","3,585.12","5,433,755,649"
2044,"Jan 22, 2019","3,575.08","3,620.75","3,539.72","3,604.58","3,604.58","5,313,623,556"
2045,"Jan 21, 2019","3,600.37","3,608.84","3,558.54","3,576.03","3,576.03","5,004,347,059"
2046,"Jan 20, 2019","3,725.45","3,743.39","3,583.02","3,601.01","3,601.01","5,582,489,560"
2047,"Jan 19, 2019","3,652.38","3,758.53","3,652.38","3,728.57","3,728.57","5,955,691,380"
2048,"Jan 18, 2019","3,677.99","3,682.52","3,637.08","3,657.84","3,657.84","5,002,961,727"
2049,"Jan 17, 2019","3,651.87","3,680.14","3,621.96","3,678.56","3,678.56","5,464,420,383"
2050,"Jan 16, 2019","3,631.51","3,685.78","3,624.67","3,655.01","3,655.01","5,394,457,145"
2051,"Jan 15, 2019","3,704.22","3,720.15","3,619.95","3,630.68","3,630.68","5,537,192,302"
2052,"Jan 14, 2019","3,557.31","3,727.84","3,552.29","3,706.05","3,706.05","5,651,384,490"
2053,"Jan 13, 2019","3,658.87","3,674.76","3,544.93","3,552.95","3,552.95","4,681,302,466"
2054,"Jan 12, 2019","3,686.97","3,698.98","3,653.81","3,661.30","3,661.30","4,778,170,883"
2055,"Jan 11, 2019","3,674.02","3,713.88","3,653.07","3,687.37","3,687.37","5,538,712,865"
2056,"Jan 10, 2019","4,034.41","4,064.07","3,659.17","3,678.92","3,678.92","6,874,143,796"
2057,"Jan 9, 2019","4,031.55","4,068.40","4,022.66","4,035.30","4,035.30","5,115,905,225"
2058,"Jan 8, 2019","4,028.47","4,109.02","3,996.96","4,030.85","4,030.85","5,306,593,305"
2059,"Jan 7, 2019","4,078.58","4,092.61","4,020.89","4,025.25","4,025.25","5,228,625,637"
2060,"Jan 6, 2019","3,836.52","4,093.30","3,826.51","4,076.63","4,076.63","5,597,027,440"
2061,"Jan 5, 2019","3,851.97","3,904.90","3,836.90","3,845.19","3,845.19","5,137,609,824"
2062,"Jan 4, 2019","3,832.04","3,865.93","3,783.85","3,857.72","3,857.72","4,847,965,467"
2063,"Jan 3, 2019","3,931.05","3,935.69","3,826.22","3,836.74","3,836.74","4,530,215,219"
2064,"Jan 2, 2019","3,849.22","3,947.98","3,817.41","3,943.41","3,943.41","5,244,856,836"
2065,"Jan 1, 2019","3,746.71","3,850.91","3,707.23","3,843.52","3,843.52","4,324,200,990"
2066,"Dec 31, 2018","3,866.84","3,868.74","3,725.87","3,742.70","3,742.70","4,661,840,806"
2067,"Dec 30, 2018","3,822.38","3,901.91","3,797.22","3,865.95","3,865.95","4,770,578,575"
2068,"Dec 29, 2018","3,932.49","3,963.76","3,820.41","3,820.41","3,820.41","4,991,655,917"
2069,"Dec 28, 2018","3,653.13","3,956.14","3,642.63","3,923.92","3,923.92","5,631,554,348"
2070,"Dec 27, 2018","3,854.69","3,874.42","3,645.45","3,654.83","3,654.83","5,130,222,366"
2071,"Dec 26, 2018","3,819.67","3,893.36","3,769.86","3,857.30","3,857.30","5,326,547,918"
2072,"Dec 25, 2018","4,081.03","4,089.56","3,760.02","3,815.49","3,815.49","6,158,207,293"
2073,"Dec 24, 2018","4,000.33","4,271.79","4,000.33","4,078.60","4,078.60","7,240,968,501"
2074,"Dec 23, 2018","4,020.99","4,085.72","3,976.41","3,998.98","3,998.98","6,151,275,490"
2075,"Dec 22, 2018","3,898.08","4,014.18","3,855.74","4,014.18","4,014.18","5,605,823,233"
2076,"Dec 21, 2018","4,133.70","4,198.43","3,850.95","3,896.54","3,896.54","7,206,015,706"
2077,"Dec 20, 2018","3,742.20","4,191.23","3,728.97","4,134.44","4,134.44","8,927,129,279"
2078,"Dec 19, 2018","3,706.82","3,949.32","3,687.23","3,745.95","3,745.95","6,810,689,119"
2079,"Dec 18, 2018","3,544.76","3,701.35","3,487.17","3,696.06","3,696.06","5,911,325,473"
2080,"Dec 17, 2018","3,253.12","3,597.92","3,253.12","3,545.86","3,545.86","5,409,247,918"
2081,"Dec 16, 2018","3,236.27","3,305.75","3,233.82","3,252.84","3,252.84","3,744,248,994"
2082,"Dec 15, 2018","3,244.00","3,275.38","3,191.30","3,236.76","3,236.76","3,551,763,561"
2083,"Dec 14, 2018","3,311.75","3,329.56","3,206.54","3,242.48","3,242.48","4,372,763,663"
2084,"Dec 13, 2018","3,487.88","3,489.74","3,298.13","3,313.68","3,313.68","4,343,372,456"
2085,"Dec 12, 2018","3,421.46","3,534.23","3,413.48","3,486.95","3,486.95","4,139,364,829"
2086,"Dec 11, 2018","3,497.55","3,513.19","3,392.25","3,424.59","3,424.59","4,696,765,188"
2087,"Dec 10, 2018","3,612.05","3,647.33","3,470.14","3,502.66","3,502.66","5,020,968,740"
2088,"Dec 9, 2018","3,473.23","3,685.31","3,469.09","3,614.23","3,614.23","4,947,372,847"
2089,"Dec 8, 2018","3,421.91","3,506.04","3,350.65","3,476.11","3,476.11","5,305,024,497"
2090,"Dec 7, 2018","3,512.59","3,512.59","3,280.23","3,419.94","3,419.94","6,835,615,448"
2091,"Dec 6, 2018","3,754.07","3,874.97","3,521.10","3,521.10","3,521.10","5,878,333,109"
2092,"Dec 5, 2018","3,958.89","3,969.54","3,753.99","3,753.99","3,753.99","5,302,481,574"
2093,"Dec 4, 2018","3,886.29","4,075.63","3,832.75","3,956.89","3,956.89","5,028,069,239"
2094,"Dec 3, 2018","4,147.32","4,155.98","3,840.45","3,894.13","3,894.13","5,089,570,994"
2095,"Dec 2, 2018","4,200.73","4,301.52","4,110.98","4,139.88","4,139.88","5,262,697,895"
2096,"Dec 1, 2018","4,024.46","4,309.38","3,969.71","4,214.67","4,214.67","5,375,314,093"
2097,"Nov 30, 2018","4,289.09","4,322.98","3,942.82","4,017.27","4,017.27","6,048,016,717"
2098,"Nov 29, 2018","4,269.00","4,413.02","4,145.77","4,278.85","4,278.85","6,503,347,767"
2099,"Nov 28, 2018","3,822.47","4,385.90","3,822.47","4,257.42","4,257.42","7,280,280,000"
2100,"Nov 27, 2018","3,765.95","3,862.96","3,661.01","3,820.72","3,820.72","5,998,720,000"
2101,"Nov 26, 2018","4,015.07","4,107.14","3,643.92","3,779.13","3,779.13","6,476,900,000"
2102,"Nov 25, 2018","3,880.78","4,120.87","3,585.06","4,009.97","4,009.97","6,825,640,000"
2103,"Nov 24, 2018","4,347.69","4,413.09","3,795.16","3,880.76","3,880.76","4,679,500,000"
2104,"Nov 23, 2018","4,360.70","4,396.42","4,195.68","4,347.11","4,347.11","4,871,490,000"
2105,"Nov 22, 2018","4,611.57","4,629.64","4,365.64","4,365.94","4,365.94","4,569,370,000"
2106,"Nov 21, 2018","4,465.54","4,675.73","4,343.98","4,602.17","4,602.17","6,120,120,000"
2107,"Nov 20, 2018","4,863.93","4,951.61","4,272.11","4,451.87","4,451.87","8,428,290,000"
2108,"Nov 19, 2018","5,620.78","5,620.78","4,842.91","4,871.49","4,871.49","7,039,560,000"
2109,"Nov 18, 2018","5,559.74","5,653.61","5,559.74","5,623.54","5,623.54","4,159,680,000"
2110,"Nov 17, 2018","5,578.58","5,578.58","5,519.56","5,554.33","5,554.33","4,303,150,000"
2111,"Nov 16, 2018","5,645.32","5,657.02","5,498.94","5,575.55","5,575.55","5,279,320,000"
2112,"Nov 15, 2018","5,736.15","5,774.82","5,358.38","5,648.03","5,648.03","7,032,140,000"
2113,"Nov 14, 2018","6,351.24","6,371.55","5,544.09","5,738.35","5,738.35","7,398,940,000"
2114,"Nov 13, 2018","6,373.19","6,395.27","6,342.67","6,359.49","6,359.49","4,503,800,000"
2115,"Nov 12, 2018","6,411.76","6,434.21","6,360.47","6,371.27","6,371.27","4,295,770,000"
2116,"Nov 11, 2018","6,413.63","6,423.25","6,350.17","6,411.27","6,411.27","3,939,060,000"
2117,"Nov 10, 2018","6,386.13","6,437.28","6,385.31","6,409.22","6,409.22","3,705,320,000"
2118,"Nov 9, 2018","6,442.60","6,456.46","6,373.37","6,385.62","6,385.62","4,346,820,000"
2119,"Nov 8, 2018","6,522.27","6,536.92","6,438.53","6,453.72","6,453.72","4,665,260,000"
2120,"Nov 7, 2018","6,468.50","6,552.16","6,468.31","6,530.14","6,530.14","4,941,260,000"
2121,"Nov 6, 2018","6,433.38","6,463.55","6,408.16","6,461.01","6,461.01","4,700,040,000"
2122,"Nov 5, 2018","6,363.62","6,480.59","6,363.62","6,419.66","6,419.66","4,174,800,000"
2123,"Nov 4, 2018","6,365.47","6,388.63","6,294.57","6,376.13","6,376.13","4,390,020,000"
2124,"Nov 3, 2018","6,387.24","6,400.07","6,342.37","6,361.26","6,361.26","3,658,640,000"
2125,"Nov 2, 2018","6,378.92","6,396.86","6,327.38","6,388.44","6,388.44","4,234,870,000"
2126,"Nov 1, 2018","6,318.14","6,547.14","6,311.83","6,377.78","6,377.78","3,789,400,000"
2127,"Oct 31, 2018","6,336.99","6,349.16","6,316.88","6,317.61","6,317.61","4,191,240,000"
2128,"Oct 30, 2018","6,337.04","6,364.99","6,310.14","6,334.27","6,334.27","3,781,100,000"
2129,"Oct 29, 2018","6,492.35","6,503.60","6,306.99","6,332.63","6,332.63","4,199,910,000"
2130,"Oct 28, 2018","6,482.66","6,502.28","6,447.91","6,486.39","6,486.39","3,445,190,000"
2131,"Oct 27, 2018","6,480.84","6,507.41","6,453.53","6,480.38","6,480.38","3,393,250,000"
2132,"Oct 26, 2018","6,468.44","6,498.29","6,449.61","6,474.75","6,474.75","3,306,050,000"
2133,"Oct 25, 2018","6,484.65","6,504.65","6,447.03","6,476.29","6,476.29","3,230,550,000"
2134,"Oct 24, 2018","6,478.89","6,521.99","6,468.86","6,495.84","6,495.84","3,424,670,000"
2135,"Oct 23, 2018","6,472.36","6,506.01","6,451.27","6,475.74","6,475.74","3,716,150,000"
2136,"Oct 22, 2018","6,486.05","6,543.80","6,462.98","6,487.16","6,487.16","3,672,860,000"
2137,"Oct 21, 2018","6,490.09","6,556.38","6,476.00","6,482.35","6,482.35","3,253,610,000"
2138,"Oct 20, 2018","6,460.92","6,497.72","6,449.00","6,489.19","6,489.19","3,379,130,000"
2139,"Oct 19, 2018","6,478.07","6,493.68","6,445.31","6,465.41","6,465.41","3,578,870,000"
2140,"Oct 18, 2018","6,542.33","6,567.54","6,450.04","6,476.71","6,476.71","3,924,080,000"
2141,"Oct 17, 2018","6,590.52","6,601.21","6,517.45","6,544.43","6,544.43","4,088,420,000"
2142,"Oct 16, 2018","6,601.41","6,673.59","6,571.37","6,596.11","6,596.11","4,074,800,000"
2143,"Oct 15, 2018","6,292.64","6,965.06","6,258.68","6,596.54","6,596.54","7,370,770,000"
2144,"Oct 14, 2018","6,288.49","6,363.21","6,280.15","6,290.93","6,290.93","3,085,320,000"
2145,"Oct 13, 2018","6,278.08","6,308.51","6,259.81","6,285.99","6,285.99","3,064,030,000"
2146,"Oct 12, 2018","6,239.25","6,328.50","6,236.47","6,274.58","6,274.58","3,783,500,000"
2147,"Oct 11, 2018","6,586.74","6,586.74","6,243.74","6,256.24","6,256.24","5,181,640,000"
2148,"Oct 10, 2018","6,640.29","6,640.29","6,538.96","6,585.53","6,585.53","3,787,650,000"
2149,"Oct 9, 2018","6,653.08","6,661.41","6,606.94","6,642.64","6,642.64","3,580,810,000"
2150,"Oct 8, 2018","6,600.19","6,675.06","6,576.04","6,652.23","6,652.23","3,979,460,000"
2151,"Oct 7, 2018","6,590.68","6,641.49","6,557.04","6,602.95","6,602.95","3,306,630,000"
2152,"Oct 6, 2018","6,622.45","6,628.54","6,577.80","6,588.31","6,588.31","3,259,740,000"
2153,"Oct 5, 2018","6,574.15","6,623.62","6,557.41","6,622.48","6,622.48","3,671,500,000"
2154,"Oct 4, 2018","6,497.91","6,603.31","6,497.91","6,576.69","6,576.69","3,838,410,000"
2155,"Oct 3, 2018","6,553.86","6,571.46","6,454.03","6,502.59","6,502.59","3,887,310,000"
2156,"Oct 2, 2018","6,593.24","6,611.84","6,537.90","6,556.10","6,556.10","3,979,260,000"
2157,"Oct 1, 2018","6,619.85","6,653.30","6,549.08","6,589.62","6,589.62","4,000,970,000"
2158,"Sep 30, 2018","6,604.71","6,643.78","6,566.54","6,625.56","6,625.56","4,002,280,000"
2159,"Sep 29, 2018","6,643.10","6,643.10","6,511.65","6,601.96","6,601.96","4,363,690,000"
2160,"Sep 28, 2018","6,678.75","6,785.03","6,598.32","6,644.13","6,644.13","5,014,430,000"
2161,"Sep 27, 2018","6,495.29","6,712.10","6,464.95","6,676.75","6,676.75","4,606,810,000"
2162,"Sep 26, 2018","6,452.79","6,585.91","6,397.89","6,495.00","6,495.00","4,437,300,000"
2163,"Sep 25, 2018","6,603.64","6,603.64","6,381.86","6,446.47","6,446.47","4,726,180,000"
2164,"Sep 24, 2018","6,704.77","6,713.56","6,580.90","6,595.41","6,595.41","4,177,310,000"
2165,"Sep 23, 2018","6,715.32","6,766.15","6,679.42","6,710.63","6,710.63","4,197,500,000"
2166,"Sep 22, 2018","6,735.05","6,814.56","6,616.80","6,721.98","6,721.98","4,509,660,000"
2167,"Sep 21, 2018","6,513.87","6,794.33","6,496.36","6,734.95","6,734.95","6,531,940,000"
2168,"Sep 20, 2018","6,398.85","6,529.26","6,395.95","6,519.67","6,519.67","4,348,110,000"
2169,"Sep 19, 2018","6,371.85","6,448.46","6,208.34","6,398.54","6,398.54","4,431,340,000"
